user_id,age,items_sold_last_30_days,churned,payment_method,support_contacts_last_30_days
853,25,61,0,bank_transfer,6
854,33,11,0,credit_card,2
855,34,78,0,credit_card,8
856,26,22,0,bank_transfer,14
857,25,28,0,bank_transfer,9
858,30,53,1,credit_card,12
859,26,15,0,bank_transfer,5
860,31,25,0,bank_transfer,3
861,29,14,0,bank_transfer,4
862,22,83,0,bank_transfer,13
863,34,31,0,credit_card,2
864,35,13,0,bank_transfer,11
865,26,14,0,bank_transfer,10
866,26,74,0,credit_card,8
867,29,20,0,bank_transfer,7
868,29,28,0,bank_transfer,5
869,31,43,0,bank_transfer,14
870,36,32,0,bank_transfer,10
871,27,6,0,credit_card,4
872,25,65,0,bank_transfer,7
873,22,34,0,credit_card,9
874,25,52,0,credit_card,10
875,28,68,1,credit_card,7
876,35,5,0,bank_transfer,11
877,26,69,0,bank_transfer,5
878,29,186,0,credit_card,11
879,28,56,0,bank_transfer,3
880,33,100,0,bank_transfer,13
881,38,81,0,credit_card,1
882,26,67,0,bank_transfer,12
883,26,83,0,bank_transfer,14
884,32,93,0,bank_transfer,7
885,31,95,0,credit_card,3
886,35,14,0,bank_transfer,9
887,30,86,1,bank_transfer,9
888,27,34,0,bank_transfer,6
889,30,97,0,bank_transfer,10
890,32,60,0,credit_card,2
891,31,13,0,bank_transfer,2
892,30,107,0,bank_transfer,12
893,32,22,0,bank_transfer,6
894,33,33,0,bank_transfer,9
895,34,124,0,credit_card,11
896,31,47,0,bank_transfer,4
897,27,31,0,bank_transfer,2
898,29,39,0,credit_card,7
899,33,31,0,bank_transfer,5
900,25,74,0,credit_card,13
901,29,32,0,credit_card,2
902,26,40,0,credit_card,1
903,28,63,0,bank_transfer,5
904,33,58,0,bank_transfer,4
905,29,23,0,bank_transfer,7
906,28,74,0,bank_transfer,4
907,23,27,0,credit_card,8
908,31,17,0,bank_transfer,6
909,31,7,0,credit_card,11
910,37,36,0,bank_transfer,4
911,27,9,0,bank_transfer,6
912,29,20,0,bank_transfer,14
913,29,41,0,bank_transfer,14
914,34,91,0,bank_transfer,11
915,28,33,0,credit_card,3
916,29,11,1,bank_transfer,4
917,30,38,0,bank_transfer,10
918,29,89,0,credit_card,4
919,26,33,0,credit_card,12
920,29,102,0,credit_card,10
921,32,41,0,bank_transfer,7
922,24,69,0,credit_card,14
923,29,49,1,credit_card,1
924,25,99,0,bank_transfer,4
925,33,156,0,bank_transfer,9
926,22,28,1,bank_transfer,9
927,26,47,1,bank_transfer,8
928,30,91,0,credit_card,3
929,34,50,0,bank_transfer,6
930,28,6,0,bank_transfer,10
931,26,33,0,bank_transfer,5
932,36,50,0,bank_transfer,11
933,22,117,0,bank_transfer,5
934,19,45,0,bank_transfer,3
935,30,19,0,bank_transfer,5
936,26,51,1,bank_transfer,1
937,24,109,0,bank_transfer,14
938,31,25,0,bank_transfer,1
939,29,27,0,bank_transfer,12
940,26,25,0,credit_card,8
941,23,12,1,bank_transfer,8
942,31,44,0,bank_transfer,6
943,31,40,0,bank_transfer,2
944,28,7,0,bank_transfer,10
945,35,21,0,bank_transfer,11
946,24,48,0,credit_card,10
947,22,68,0,bank_transfer,8
948,25,81,0,credit_card,13
949,28,72,0,bank_transfer,8
950,29,42,0,credit_card,13
951,27,10,0,bank_transfer,11
952,29,35,0,credit_card,2
953,23,2,0,bank_transfer,13
954,34,48,0,bank_transfer,10
955,28,24,0,credit_card,5
956,32,4,1,bank_transfer,5
957,29,55,0,credit_card,3
958,30,109,0,bank_transfer,2
959,30,9,0,bank_transfer,6
960,30,58,0,credit_card,13
961,31,30,0,bank_transfer,4
962,33,22,0,bank_transfer,6
963,29,22,1,bank_transfer,4
964,31,30,0,bank_transfer,14
965,28,30,0,bank_transfer,8
966,34,40,0,bank_transfer,11
967,25,20,0,bank_transfer,11
968,35,24,0,bank_transfer,5
969,28,62,0,bank_transfer,8
970,22,18,0,bank_transfer,5
971,29,51,0,credit_card,6
972,25,32,0,credit_card,14
973,31,26,1,bank_transfer,5
974,25,132,1,credit_card,4
975,26,13,0,credit_card,4
976,20,114,0,bank_transfer,1
977,26,75,0,bank_transfer,3
978,18,24,0,credit_card,8
979,22,76,0,credit_card,4
980,31,1,0,bank_transfer,2
981,31,22,0,bank_transfer,1
982,30,18,0,credit_card,6
983,24,55,1,bank_transfer,2
984,28,69,0,credit_card,9
985,28,55,0,credit_card,10
986,23,46,0,credit_card,9
987,34,80,0,bank_transfer,14
988,32,72,0,bank_transfer,3
989,27,24,0,credit_card,11
990,28,26,0,bank_transfer,4
991,29,69,0,bank_transfer,10
992,20,40,0,credit_card,11
993,27,42,0,credit_card,13
994,25,46,0,bank_transfer,14
995,24,7,1,credit_card,13
996,27,23,0,bank_transfer,10
997,35,59,0,bank_transfer,14
998,31,23,0,bank_transfer,5
999,26,34,0,bank_transfer,4
1000,30,59,0,bank_transfer,5
1001,34,83,0,bank_transfer,1
1002,32,90,0,bank_transfer,6
1003,28,93,0,credit_card,11
1004,25,37,0,bank_transfer,8
1005,31,34,0,credit_card,2
1006,30,14,0,credit_card,4
1007,32,109,0,bank_transfer,9
1008,31,33,0,bank_transfer,11
1009,32,107,0,bank_transfer,2
1010,26,52,0,bank_transfer,8
1011,33,85,0,bank_transfer,11
1012,29,39,0,bank_transfer,2
1013,36,63,0,bank_transfer,11
1014,25,87,0,credit_card,7
1015,35,28,0,bank_transfer,2
1016,29,93,0,credit_card,10
1017,25,16,0,credit_card,14
1018,26,130,0,bank_transfer,12
1019,27,47,0,credit_card,3
1020,30,23,0,credit_card,13
1021,30,74,0,bank_transfer,2
1022,26,53,0,credit_card,6
1023,28,7,0,bank_transfer,7
1024,37,30,0,bank_transfer,3
1025,35,17,0,credit_card,1
1026,30,18,0,bank_transfer,5
1027,28,18,0,bank_transfer,9
1028,28,61,0,bank_transfer,13
1029,30,78,0,bank_transfer,3
1030,24,22,0,bank_transfer,7
1031,27,5,0,bank_transfer,11
1032,21,150,0,bank_transfer,9
1033,30,47,0,credit_card,6
1034,31,74,0,credit_card,14
1035,26,36,0,bank_transfer,14
1036,34,4,0,bank_transfer,14
1037,23,56,0,credit_card,13
1038,22,121,1,bank_transfer,13
1039,29,24,0,bank_transfer,12
1040,32,3,0,credit_card,13
1041,35,14,0,credit_card,1
1042,26,77,0,credit_card,2
1043,32,53,0,bank_transfer,3
1044,28,94,0,bank_transfer,6
1045,27,42,0,bank_transfer,10
1046,32,68,0,bank_transfer,7
1047,31,29,0,bank_transfer,10
1048,22,15,0,credit_card,3
1049,34,68,0,bank_transfer,8
1050,34,78,1,bank_transfer,6
1051,25,25,0,bank_transfer,14
1052,30,114,0,bank_transfer,12
1053,30,116,0,bank_transfer,11
1054,29,18,0,bank_transfer,12
1055,26,19,0,bank_transfer,9
1056,25,20,0,bank_transfer,5
1057,28,38,0,bank_transfer,2
1058,33,31,0,credit_card,5
1059,30,12,0,credit_card,11
1060,27,20,0,bank_transfer,3
1061,31,4,0,bank_transfer,14
1062,18,5,0,credit_card,2
1063,33,10,0,bank_transfer,3
1064,21,145,0,bank_transfer,4
1065,27,133,1,bank_transfer,2
1066,24,71,0,bank_transfer,2
1067,23,25,0,bank_transfer,13
1068,33,10,0,bank_transfer,10
1069,26,41,0,bank_transfer,4
1070,29,58,0,bank_transfer,3
1071,28,22,0,bank_transfer,5
1072,30,55,1,bank_transfer,3
1073,28,14,0,bank_transfer,4
1074,23,26,1,bank_transfer,2
1075,32,34,0,bank_transfer,5
1076,26,136,0,bank_transfer,13
1077,22,20,0,credit_card,10
1078,26,57,0,bank_transfer,8
1079,34,17,0,credit_card,8
1080,31,15,0,bank_transfer,5
1081,27,22,0,bank_transfer,14
1082,27,42,0,bank_transfer,8
1083,27,124,0,credit_card,2
1084,36,25,0,credit_card,4
1085,30,78,0,bank_transfer,3
1086,30,140,0,bank_transfer,10
1087,32,51,0,credit_card,10
1088,29,88,0,bank_transfer,10
1089,27,21,1,credit_card,14
1090,27,56,0,credit_card,10
1091,28,67,0,bank_transfer,4
1092,28,12,0,bank_transfer,4
1093,31,19,1,bank_transfer,10
1094,28,33,1,bank_transfer,11
1095,31,22,1,bank_transfer,9
1096,28,36,0,credit_card,7
1097,28,10,0,bank_transfer,11
1098,20,131,0,bank_transfer,8
1099,32,84,0,bank_transfer,3
1100,29,200,0,bank_transfer,11
1101,32,13,0,bank_transfer,9
1102,18,58,0,bank_transfer,6
1103,36,22,0,credit_card,3
1104,27,15,0,bank_transfer,9
1105,32,80,0,bank_transfer,5
1106,24,43,0,credit_card,5
1107,30,31,0,bank_transfer,2
1108,24,52,0,bank_transfer,10
1109,26,20,0,bank_transfer,10
1110,36,19,0,bank_transfer,6
1111,27,23,0,bank_transfer,4
1112,29,92,0,credit_card,3
1113,31,87,1,bank_transfer,13
1114,30,12,0,credit_card,8
1115,29,128,0,bank_transfer,8
1116,29,41,0,bank_transfer,10
1117,38,57,0,bank_transfer,2
1118,28,23,0,bank_transfer,2
1119,29,42,0,credit_card,6
1120,32,15,0,credit_card,3
1121,32,21,0,credit_card,14
1122,33,76,0,bank_transfer,5
1123,31,77,0,bank_transfer,1
1124,23,59,0,bank_transfer,12
1125,35,29,0,bank_transfer,7
1126,23,12,0,credit_card,4
1127,29,99,0,credit_card,12
1128,25,81,0,bank_transfer,1
1129,28,6,0,credit_card,11
1130,29,78,0,credit_card,11
1131,29,31,0,credit_card,1
1132,30,69,0,credit_card,3
1133,34,10,0,bank_transfer,8
1134,30,24,0,bank_transfer,10
1135,27,45,1,bank_transfer,8
1136,32,131,0,bank_transfer,9
1137,33,45,0,credit_card,14
1138,23,89,0,bank_transfer,1
1139,30,50,1,bank_transfer,5
1140,31,48,0,bank_transfer,3
1141,27,62,0,bank_transfer,2
1142,34,40,0,bank_transfer,3
1143,27,74,0,bank_transfer,9
1144,29,16,1,bank_transfer,6
1145,27,40,0,bank_transfer,5
1146,28,139,0,bank_transfer,6
1147,24,92,1,bank_transfer,13
1148,22,53,0,bank_transfer,11
1149,34,83,0,credit_card,2
1150,25,115,1,bank_transfer,3
1151,24,5,0,bank_transfer,4
1152,19,33,0,bank_transfer,2
1153,25,24,0,bank_transfer,4
1154,23,11,0,bank_transfer,14
1155,35,152,0,bank_transfer,2
1156,32,64,0,bank_transfer,11
1157,25,81,0,bank_transfer,4
1158,37,24,0,bank_transfer,7
1159,32,33,0,bank_transfer,6
1160,27,42,0,bank_transfer,1
1161,18,56,0,bank_transfer,12
1162,37,72,0,bank_transfer,7
1163,22,69,0,credit_card,10
1164,21,35,0,bank_transfer,2
1165,32,118,0,bank_transfer,2
1166,38,102,0,credit_card,8
1167,34,52,1,credit_card,6
1168,30,43,0,credit_card,4
1169,30,32,0,bank_transfer,11
1170,31,56,1,bank_transfer,10
1171,31,99,0,credit_card,10
1172,29,43,0,credit_card,6
1173,28,26,0,bank_transfer,4
1174,28,43,0,bank_transfer,3
1175,25,53,0,credit_card,7
1176,27,15,0,bank_transfer,9
1177,21,11,0,credit_card,8
1178,28,27,0,bank_transfer,13
1179,24,118,1,credit_card,9
1180,24,95,0,credit_card,7
1181,29,9,1,bank_transfer,12
1182,34,18,1,bank_transfer,5
1183,32,72,0,credit_card,8
1184,22,30,0,bank_transfer,5
1185,24,58,0,credit_card,2
1186,32,9,1,credit_card,11
1187,24,42,0,credit_card,11
1188,27,39,0,bank_transfer,10
1189,30,81,0,bank_transfer,2
1190,24,56,0,bank_transfer,8
1191,28,46,0,bank_transfer,12
1192,23,7,0,bank_transfer,12
1193,26,142,0,bank_transfer,14
1194,29,68,0,bank_transfer,4
1195,22,23,0,bank_transfer,3
1196,30,46,0,bank_transfer,11
1197,28,30,0,bank_transfer,10
1198,30,35,0,bank_transfer,4
1199,29,94,0,credit_card,3
1200,33,18,0,bank_transfer,11
1201,29,70,0,bank_transfer,3
1202,26,97,0,bank_transfer,9
1203,28,62,0,bank_transfer,11
1204,30,37,0,bank_transfer,6
1205,28,21,0,bank_transfer,9
1206,28,24,0,credit_card,8
1207,25,46,0,credit_card,10
1208,25,43,0,credit_card,8
1209,22,76,0,bank_transfer,5
1210,35,10,0,credit_card,4
1211,23,93,1,bank_transfer,4
1212,25,200,0,bank_transfer,14
1213,25,40,1,credit_card,13
1214,32,35,0,bank_transfer,14
1215,27,38,0,credit_card,5
1216,33,45,0,bank_transfer,8
1217,25,33,0,bank_transfer,14
1218,29,5,0,bank_transfer,14
1219,25,37,0,credit_card,5
1220,37,47,0,bank_transfer,14
1221,23,100,0,credit_card,8
1222,29,18,0,bank_transfer,3
1223,31,128,0,bank_transfer,14
1224,30,31,0,bank_transfer,12
1225,27,20,1,bank_transfer,7
1226,40,68,1,credit_card,2
1227,40,28,1,bank_transfer,1
1228,40,40,1,credit_card,4
1229,43,42,0,bank_transfer,13
1230,47,65,0,bank_transfer,2
1231,38,39,0,credit_card,13
1232,36,36,0,bank_transfer,6
1233,40,30,0,bank_transfer,5
1234,48,61,0,bank_transfer,12
1235,38,27,1,bank_transfer,14
1236,45,102,0,credit_card,11
1237,45,43,0,bank_transfer,8
1238,38,8,0,bank_transfer,3
1239,42,52,0,credit_card,4
1240,45,59,0,bank_transfer,9
1241,39,103,0,bank_transfer,14
1242,39,22,0,bank_transfer,11
1243,38,19,0,bank_transfer,6
1244,37,67,0,credit_card,10
1245,38,92,1,bank_transfer,2
1246,36,21,0,bank_transfer,14
1247,40,51,0,bank_transfer,11
1248,38,40,1,bank_transfer,10
1249,41,22,0,credit_card,4
1250,35,38,0,credit_card,8
1251,41,87,0,bank_transfer,12
1252,43,43,0,credit_card,5
1253,34,36,0,credit_card,6
1254,41,64,0,credit_card,8
1255,44,93,0,bank_transfer,13
1256,36,18,0,credit_card,5
1257,45,53,0,credit_card,1
1258,41,31,1,credit_card,9
1259,38,43,0,credit_card,8
1260,40,68,1,bank_transfer,2
1261,42,33,0,credit_card,13
1262,40,39,0,bank_transfer,5
1263,42,83,0,credit_card,1
1264,37,58,0,credit_card,13
1265,41,38,0,bank_transfer,6
1266,36,46,0,bank_transfer,14
1267,40,44,0,bank_transfer,12
1268,37,7,0,credit_card,6
1269,38,47,0,credit_card,4
1270,44,13,1,bank_transfer,7
1271,43,91,0,bank_transfer,11
1272,42,12,0,bank_transfer,8
1273,37,30,1,credit_card,13
1274,39,25,1,bank_transfer,8
1275,44,115,0,bank_transfer,14
1276,40,89,0,credit_card,12
1277,47,3,0,credit_card,8
1278,41,41,1,bank_transfer,7
1279,41,15,1,bank_transfer,5
1280,39,47,0,credit_card,14
1281,40,67,0,bank_transfer,9
1282,40,50,0,credit_card,11
1283,42,70,0,credit_card,13
1284,43,34,0,credit_card,11
1285,38,51,0,bank_transfer,12
1286,36,68,0,bank_transfer,9
1287,34,29,0,bank_transfer,8
1288,42,20,0,credit_card,10
1289,37,24,0,credit_card,10
1290,34,38,0,credit_card,13
1291,41,42,0,bank_transfer,8
1292,47,53,0,bank_transfer,5
1293,40,22,0,bank_transfer,6
1294,43,69,0,credit_card,7
1295,40,132,0,bank_transfer,5
1296,40,26,0,bank_transfer,1
1297,43,182,0,credit_card,7
1298,39,144,0,bank_transfer,9
1299,41,42,0,bank_transfer,12
1300,41,37,0,credit_card,1
1301,38,24,0,bank_transfer,2
1302,43,77,0,credit_card,7
1303,39,44,0,credit_card,14
1304,38,48,0,credit_card,9
1305,42,20,0,credit_card,9
1306,37,78,0,bank_transfer,7
1307,40,35,0,credit_card,9
1308,40,16,0,bank_transfer,8
1309,43,40,0,bank_transfer,11
1310,41,21,0,credit_card,11
1311,40,103,0,credit_card,12
1312,42,143,0,bank_transfer,7
1313,44,40,0,credit_card,9
1314,42,87,0,credit_card,11
1315,40,85,0,credit_card,12
1316,36,1,0,bank_transfer,9
1317,37,24,0,credit_card,5
1318,39,46,0,bank_transfer,7
1319,38,30,1,bank_transfer,8
1320,39,23,0,bank_transfer,11
1321,40,89,0,bank_transfer,13
1322,42,29,0,bank_transfer,11
1323,40,54,0,bank_transfer,5
1324,41,84,0,bank_transfer,8
1325,40,107,0,credit_card,7
1326,34,16,0,bank_transfer,12
1327,37,18,0,bank_transfer,10
1328,40,49,1,bank_transfer,2
1329,36,5,0,bank_transfer,6
1330,42,18,0,credit_card,10
1331,45,96,0,credit_card,8
1332,44,66,1,bank_transfer,6
1333,39,38,0,credit_card,10
1334,44,59,0,credit_card,9
1335,40,69,0,bank_transfer,11
1336,39,11,0,bank_transfer,13
1337,38,28,0,bank_transfer,10
1338,39,105,0,credit_card,1
1339,39,50,0,bank_transfer,14
1340,41,52,0,credit_card,7
1341,40,40,0,bank_transfer,5
1342,40,7,0,bank_transfer,6
1343,41,25,1,bank_transfer,2
1344,44,56,0,bank_transfer,12
1345,43,29,0,credit_card,9
1346,36,17,0,bank_transfer,7
1347,32,19,0,bank_transfer,7
1348,43,106,0,bank_transfer,9
1349,36,27,0,bank_transfer,5
1350,39,92,0,bank_transfer,1
1351,36,52,0,credit_card,2
1352,35,35,1,credit_card,3
1353,42,22,0,credit_card,12
1354,42,67,1,credit_card,7
1355,38,85,0,bank_transfer,1
1356,32,72,0,bank_transfer,4
1357,38,12,1,bank_transfer,11
1358,41,27,0,credit_card,8
1359,36,30,0,credit_card,8
1360,41,5,0,credit_card,12
1361,40,59,0,credit_card,8
1362,42,65,1,bank_transfer,4
1363,40,63,0,credit_card,10
1364,37,56,0,bank_transfer,14
1365,44,32,0,bank_transfer,1
1366,40,21,0,bank_transfer,2
1367,40,32,0,bank_transfer,8
1368,37,53,0,bank_transfer,8
1369,39,98,0,bank_transfer,11
1370,37,44,0,credit_card,14
1371,39,43,1,credit_card,2
1372,45,6,0,bank_transfer,2
1373,36,55,1,bank_transfer,9
1374,35,103,0,credit_card,9
1375,44,38,0,bank_transfer,13
1376,39,36,0,credit_card,12
1377,38,31,0,bank_transfer,11
1378,43,69,0,bank_transfer,5
1379,38,6,0,credit_card,11
1380,45,93,0,bank_transfer,3
1381,42,35,0,bank_transfer,10
1382,39,56,0,bank_transfer,10
1383,46,72,0,bank_transfer,14
1384,38,19,1,bank_transfer,5
1385,42,41,0,bank_transfer,5
1386,41,34,0,bank_transfer,10
1387,44,15,0,bank_transfer,4
1388,45,84,0,bank_transfer,13
1389,40,32,0,bank_transfer,1
1390,38,14,0,credit_card,6
1391,41,43,0,bank_transfer,12
1392,38,11,0,bank_transfer,6
1393,46,29,0,bank_transfer,14
1394,40,52,0,credit_card,8
1395,39,9,1,bank_transfer,3
1396,41,66,0,credit_card,10
1397,36,45,0,credit_card,14
1398,37,73,0,credit_card,8
1399,44,72,0,bank_transfer,4
1400,38,28,1,bank_transfer,4
1401,37,29,0,bank_transfer,9
1402,42,59,0,credit_card,9
1403,44,16,0,credit_card,14
1404,42,16,0,bank_transfer,9
1405,43,25,0,bank_transfer,14
1406,38,12,0,credit_card,8
1407,36,14,0,bank_transfer,5
1408,45,14,0,credit_card,5
1409,39,32,0,bank_transfer,10
1410,39,31,0,bank_transfer,3
1411,44,80,1,bank_transfer,1
1412,42,33,0,credit_card,5
1413,41,39,1,bank_transfer,3
1414,46,126,1,bank_transfer,3
1415,38,3,0,bank_transfer,7
1416,43,48,0,bank_transfer,6
1417,40,35,0,bank_transfer,4
1418,41,52,0,credit_card,6
1419,45,26,0,credit_card,13
1420,42,32,0,credit_card,14
1421,42,95,0,bank_transfer,4
1422,43,58,0,bank_transfer,6
1423,39,34,0,bank_transfer,8
1424,37,21,0,bank_transfer,2
1425,37,16,0,credit_card,9
1426,34,28,0,bank_transfer,8
1427,46,36,0,bank_transfer,12
1428,37,126,1,bank_transfer,3
1429,39,46,0,credit_card,1
1430,39,24,0,credit_card,8
1431,41,3,1,credit_card,8
1432,42,21,0,bank_transfer,11
1433,43,28,0,credit_card,6
1434,38,49,1,bank_transfer,10
1435,39,28,0,credit_card,5
1436,41,130,0,bank_transfer,2
1437,39,34,0,bank_transfer,11
1438,45,82,0,credit_card,3
1439,41,9,0,credit_card,13
1440,42,39,0,credit_card,8
1441,42,21,0,credit_card,7
1442,44,84,1,bank_transfer,8
1443,41,30,0,bank_transfer,4
1444,36,97,0,bank_transfer,1
1445,41,65,0,credit_card,8
1446,38,27,0,credit_card,11
1447,38,16,1,bank_transfer,11
1448,42,22,0,bank_transfer,12
1449,44,32,0,bank_transfer,5
1450,40,65,0,bank_transfer,2
1451,41,40,0,bank_transfer,13
1452,45,73,0,bank_transfer,10
1453,41,102,0,bank_transfer,8
1454,48,42,0,credit_card,7
1455,42,17,0,credit_card,5
1456,35,54,0,bank_transfer,5
1457,42,139,0,bank_transfer,8
1458,41,76,1,bank_transfer,12
1459,44,51,0,bank_transfer,12
1460,42,19,0,bank_transfer,9
1461,40,35,0,bank_transfer,7
1462,36,9,0,bank_transfer,7
1463,39,15,0,bank_transfer,4
1464,37,55,0,credit_card,5
1465,38,7,0,bank_transfer,7
1466,42,31,0,bank_transfer,2
1467,45,13,0,bank_transfer,4
1468,41,16,0,bank_transfer,12
1469,36,43,0,bank_transfer,10
1470,41,22,0,credit_card,1
1471,44,11,0,bank_transfer,4
1472,38,26,0,bank_transfer,13
1473,40,10,0,bank_transfer,3
1474,40,93,0,credit_card,13
1475,38,67,0,bank_transfer,4
1476,42,67,0,credit_card,7
1477,40,20,0,credit_card,7
1478,41,56,1,credit_card,14
1479,37,47,0,bank_transfer,4
1480,39,22,0,bank_transfer,9
1481,42,38,0,bank_transfer,2
1482,39,9,0,bank_transfer,10
1483,45,16,0,credit_card,2
1484,39,38,1,credit_card,4
1485,41,27,0,credit_card,7
1486,43,52,0,credit_card,9
1487,36,22,0,bank_transfer,11
1488,35,31,0,bank_transfer,7
1489,35,40,0,bank_transfer,9
1490,44,21,0,credit_card,4
1491,38,30,0,bank_transfer,8
1492,48,47,0,bank_transfer,6
1493,38,111,0,bank_transfer,12
1494,41,21,0,credit_card,9
1495,45,27,0,bank_transfer,13
1496,46,75,1,bank_transfer,9
1497,46,88,1,credit_card,6
1498,44,60,0,bank_transfer,13
1499,43,87,0,bank_transfer,12
1500,42,20,0,bank_transfer,13
1501,42,81,0,credit_card,14
1502,38,69,0,credit_card,1
1503,38,15,0,bank_transfer,4
1504,40,31,1,credit_card,11
1505,39,4,1,credit_card,4
1506,39,45,0,credit_card,12
1507,42,80,0,bank_transfer,11
1508,43,26,0,bank_transfer,11
1509,40,17,0,credit_card,12
1510,44,16,0,bank_transfer,12
1511,37,40,0,credit_card,2
1512,39,59,0,bank_transfer,9
1513,38,112,0,credit_card,4
1514,34,4,0,credit_card,10
1515,40,104,1,credit_card,8
1516,40,46,0,bank_transfer,6
1517,45,78,1,credit_card,10
1518,42,66,0,bank_transfer,13
1519,37,42,0,credit_card,14
1520,46,40,0,bank_transfer,3
1521,44,53,1,credit_card,10
1522,42,33,0,credit_card,10
1523,39,35,0,bank_transfer,14
1524,37,61,0,bank_transfer,7
1525,39,21,0,bank_transfer,11
1526,43,83,0,bank_transfer,2
1527,46,78,0,bank_transfer,11
1528,45,28,0,bank_transfer,3
1529,39,62,0,bank_transfer,12
1530,37,56,0,credit_card,11
1531,40,25,0,credit_card,13
1532,35,65,1,bank_transfer,7
1533,41,109,1,bank_transfer,1
1534,40,85,0,bank_transfer,13
1535,39,11,0,credit_card,8
1536,35,58,0,credit_card,11
1537,42,76,0,bank_transfer,4
1538,38,24,0,bank_transfer,8
1539,36,83,0,credit_card,6
1540,31,22,0,bank_transfer,6
1541,40,33,0,credit_card,5
1542,45,22,1,credit_card,5
1543,45,19,0,credit_card,8
1544,39,53,0,bank_transfer,13
1545,38,12,0,credit_card,4
1546,41,34,1,credit_card,1
1547,37,53,0,bank_transfer,10
1548,41,23,0,credit_card,3
1549,42,92,0,bank_transfer,10
1550,44,36,0,bank_transfer,3
1551,40,120,0,bank_transfer,4
1552,39,10,0,bank_transfer,1
1553,37,55,0,bank_transfer,8
1554,38,47,0,bank_transfer,14
1555,39,30,0,bank_transfer,13
1556,41,42,0,bank_transfer,3
1557,43,61,0,bank_transfer,7
1558,38,69,0,credit_card,9
1559,44,37,0,credit_card,10
1560,39,55,0,bank_transfer,14
1561,40,21,0,bank_transfer,8
1562,38,70,0,bank_transfer,2
1563,33,105,0,credit_card,11
1564,43,74,0,bank_transfer,12
1565,42,22,1,bank_transfer,4
1566,39,18,1,bank_transfer,6
1567,40,170,1,bank_transfer,6
1568,42,100,0,credit_card,6
1569,35,69,0,credit_card,12
1570,38,109,0,bank_transfer,14
1571,42,41,0,bank_transfer,12
1572,36,68,1,bank_transfer,14
1573,41,92,0,bank_transfer,8
1574,36,33,0,bank_transfer,8
1575,41,58,0,bank_transfer,14
1576,40,85,0,bank_transfer,7
1577,35,17,0,credit_card,7
1578,43,30,0,bank_transfer,14
1579,38,84,1,bank_transfer,8
1580,38,48,0,bank_transfer,3
1581,41,44,0,bank_transfer,13
1582,43,40,0,bank_transfer,3
1583,37,90,0,bank_transfer,3
1584,40,18,0,credit_card,14
1585,41,29,0,bank_transfer,2
1586,42,12,0,credit_card,2
1587,41,32,0,bank_transfer,12
1588,39,46,0,bank_transfer,11
1589,38,6,0,credit_card,9
1590,40,21,1,bank_transfer,6
1591,37,48,0,bank_transfer,2
1592,31,57,0,bank_transfer,5
1593,41,126,0,credit_card,14
1594,43,63,0,bank_transfer,11
1595,33,36,0,credit_card,4
1596,37,46,0,bank_transfer,6
1597,42,47,0,bank_transfer,8
1598,46,29,0,credit_card,13
1599,40,50,0,bank_transfer,4
1600,38,28,0,bank_transfer,14
1601,39,52,0,credit_card,14
1602,44,40,0,bank_transfer,1
1603,38,35,1,credit_card,12
1604,38,36,0,bank_transfer,4
1605,39,71,0,bank_transfer,9
1606,37,66,0,bank_transfer,12
1607,40,34,0,bank_transfer,11
1608,45,69,0,bank_transfer,10
1609,41,39,0,bank_transfer,9
1610,39,40,0,credit_card,13
1611,39,29,0,credit_card,1
1612,35,117,0,bank_transfer,11
1613,43,109,0,credit_card,14
1614,40,24,0,bank_transfer,9
1615,39,32,1,bank_transfer,5
1616,50,54,1,bank_transfer,14
1617,41,62,0,bank_transfer,4
1618,38,17,0,bank_transfer,12
1619,39,20,1,bank_transfer,4
1620,43,62,0,bank_transfer,12
1621,40,11,0,bank_transfer,5
1622,36,24,0,bank_transfer,9
1623,43,76,0,bank_transfer,8
1624,38,74,0,credit_card,7
1625,46,113,0,credit_card,4
1626,43,138,0,credit_card,4
1627,39,200,0,credit_card,5
1628,44,31,0,bank_transfer,3
1629,40,26,0,bank_transfer,4
1630,43,56,0,credit_card,9
1631,41,12,1,bank_transfer,5
1632,37,34,0,credit_card,2
1633,38,46,0,bank_transfer,8
1634,43,59,0,credit_card,13
1635,39,64,0,bank_transfer,12
1636,39,34,0,bank_transfer,3
1637,37,14,1,bank_transfer,12
1638,41,17,1,bank_transfer,5
1639,46,5,0,bank_transfer,12
1640,37,26,0,bank_transfer,7
1641,40,12,0,credit_card,2
1642,44,28,0,credit_card,9
1643,40,56,0,bank_transfer,5
1644,41,14,0,bank_transfer,10
1645,37,44,0,bank_transfer,5
1646,41,33,0,credit_card,7
1647,39,53,0,credit_card,14
1648,43,63,0,credit_card,1
1649,44,32,0,credit_card,11
1650,48,42,0,credit_card,12
1651,42,33,0,credit_card,13
1652,41,29,0,credit_card,11
1653,41,23,0,credit_card,6
1654,39,59,0,bank_transfer,14
1655,41,100,0,bank_transfer,4
1656,39,92,0,credit_card,8
1657,41,13,0,bank_transfer,4
1658,44,99,0,bank_transfer,6
1659,37,19,0,credit_card,13
1660,43,46,0,bank_transfer,6
1661,44,53,0,bank_transfer,8
1662,40,10,0,credit_card,8
1663,34,36,0,credit_card,8
1664,38,103,0,credit_card,3
1665,44,3,0,bank_transfer,5
1666,40,179,1,bank_transfer,4
1667,37,5,0,credit_card,2
